"distance";"mean mortality class 1";"mean mortality class 2";"mean mortality class 3";"mean mortality class 4";"mean mortality class 5";"mean mortality class 6";"mean mortality class 7";"mean mortality class 8";"median mortality class 1";"median mortality class 2";"median mortality class 3";"median mortality class 4";"median mortality class 5";"median mortality class 6";"median mortality class 7";"median mortality class 8";"SD mortality class 1";"SD mortality class 2";"SD mortality class 3";"SD mortality class 4";"SD mortality class 5";"SD mortality class 6";"SD mortality class 7";"SD mortality class 8";"SDERR mortality class 1";"SDERR mortality class 2";"SDERR mortality class 3";"SDERR mortality class 4";"SDERR mortality class 5";"SDERR mortality class 6";"SDERR mortality class 7";"SDERR mortality class 8"
300;0,185553196235244;0,096851739558769;0,04565701883154;0,0149738499814328;0,00595103527112389;0,0021465859042266;0,000369988615621745;0,000125988900114261;0,138119254169595;0,061691588256057;0,026170600313532;0,00798558094587371;0,00310114011453695;0,00110738109180041;0,000189958790588891;6,464222179467e-05;0,167197481510838;0,104385799017119;0,0565988871355594;0,0208114365816481;0,00862027700992973;0,00316868281804202;0,000551179317876692;0,000187927422846281;0,00528724860618139;0,0033009688027066;0,00178981396379171;0,000658115409781566;0,000272597094129639;0,000100202548876537;1,74298204366831e-05;5,94278690999811e-06
400;0,176168004905625;0,090939848259426;0,0424507775541074;0,0137936200739094;0,00546165881559111;0,00196659060696189;0,000338669287926191;0,000115309931514902;0,129051456042843;0,0573078091932483;0,024245710464819;0,00738808194262911;0,00286804935412059;0,00102399317214379;0,000175642382837578;5,97698405442279e-05;0,16104538285451;0,0984257353672441;0,0519202405597452;0,0184469157859492;0,00752349077737226;0,00274450005582118;0,000475572547066268;0,000162061539922288;0,0050927021647408;0,00311249504137481;0,0016418621683265;0,000583342696889147;0,000237913668117671;8,67887121485418e-05;1,50389244137703e-05;5,12483587268736e-06
500;0,162123654508593;0,0835951262219442;0,0390956306185306;0,0127480313686192;0,00505673234045531;0,00182247664928354;0,000314000152626032;0,000106917802650466;0,113127880938904;0,049731149673251;0,0209430745142469;0,00636672894936698;0,00247000572936791;0,000881651486224978;0,000151209103197665;5,14545415268589e-05;0,159647931835293;0,097953564763791;0,0522268538345086;0,0189573525647017;0,00782460421617434;0,00287251856856562;0,000499396020207028;0,000170259803412282;0,00504851088334833;0,00309756369586393;0,00165155813141746;0,00059948412511292;0,000247435711124674;9,08370129779393e-05;1,57922887827768e-05;5,38408772755321e-06
600;0,154162698470376;0,0777627653221636;0,0358691896194126;0,0116073111776772;0,0045958874866209;0,00165530690328926;0,000285119926524194;9,70805329054404e-05;0,112666050523381;0,0495136920112481;0,0208487381702116;0,00633762592086226;0,00245867102292207;0,000877599234436205;0,000150513609729446;5,12178504318325e-05;0,145517414968366;0,0882573753184603;0,0472591792980229;0,0174414415949207;0,00727201057287297;0,00268451389231188;0,000468078810893198;0,000159649888647191;0,00460166470519915;0,00279094326314663;0,0014944664693203;0,000551546811167491;0,000229961165791045;8,48917831006953e-05;1,48019516688574e-05;5,04857276317382e-06
700;0,141381429387364;0,0708998335007688;0,0324942381693796;0,010431827646887;0,00411491447320467;0,00147923612971643;0,000254543705199899;8,66576208138601e-05;0,092488100207775;0,0401344591802254;0,0168034289590347;0,00509328164819445;0,00197441650155729;0,000704529255171128;0,000120813716618566;4,111055221385e-05;0,142465871133061;0,0843046496328037;0,0435034371623652;0,0151907229751555;0,00615629435382728;0,00223921187081605;0,000387464532764239;0,000132010702967719;0,00450516641620507;0,00266594710182137;0,00137569947479086;0,000480372839061407;0,000194679121045287;7,08100967546542e-05;1,22527043606793e-05;4,17454496897941e-06
800;0,129284807512448;0,0637809151730088;0,0288961850049467;0,00921264207822452;0,0036274186765586;0,00130307516943943;0,000224160317495392;7,63106017506878e-05;0,0862689033885101;0,0372910194155519;0,0155861000291203;0,00472022437285803;0,00182938034230451;0,000652715121344873;0,000111923743951332;3,80852444370565e-05;0,132640106636524;0,0762226305051164;0,0389215348324297;0,013685422321201;0,00558111518952475;0,00203710486857111;0,000353137804594586;0,000120346916019422;0,00419444846059033;0,00241037121645598;0,00123080700100058;0,000432771052763036;0,000176490358826605;6,44189121730267e-05;1,11671979043037e-05;3,8057036399838e-06
900;0,128603581970941;0,0635500629559006;0,0288329178763791;0,00918951788841521;0,00361626065167487;0,00129862453867544;0,000223353813839955;7,60340367130756e-05;0,0845808142431136;0,0365230060800597;0,0152580168330565;0,00461979143238798;0,00179034567968171;0,000638771651031044;0,000109531533482536;3,72711677979005e-05;0,132760754982708;0,0771836504288221;0,0391212709151735;0,0134495359129965;0,00542069951578085;0,00196679343445955;0,000339923555471885;0,000115794288880729;0,00419826369628907;0,0024407613348131;0,00123712321052448;0,000425311669573013;0,000171417569812393;6,21954693995729e-05;1,07493266563375e-05;3,66173692902615e-06
1000;0,13356469046712;0,066331063840701;0,0302437375893119;0,00968604701845701;0,00381889647354338;0,00137260792696331;0,000236180637166704;8,04054007682099e-05;0,0945309330171542;0,0410732812659014;0,0172062794825599;0,00521687962020588;0,00202248330048455;0,000721703250156733;0,000123760501396865;4,21133675249199e-05;0,135627628389315;0,0800575885112229;0,0414524873643877;0,0145960247647801;0,00594113773706824;0,00216574613139754;0,000375172860880869;0,000127843155945892;0,0042889221935715;0,00253164323675993;0,00131084274750815;0,000461566830409286;0,000187875271419142;6,84869060891454e-05;1,18640075666503e-05;4,04275556053117e-06
1200;0,110732591884293;0,0535245149758243;0,023966593591795;0,00758485409263124;0,00297954700162723;0,00106925208279673;0,000183848095051521;6,25829741970963e-05;0,0739590388753188;0,0317272391827258;0,0132162159055924;0,00399580294688134;0,00154793202383412;0,000552195416858394;9,46793271688271e-05;3,22169735062938e-05;0,118166180852738;0,0669921445556894;0,0339024406788513;0,0117960602273588;0,00478679883141559;0,00174283823028655;0,0003017467568299;0,000102814962167975;0,00373674273898029;0,00211847762135227;0,00107208930783915;0,000373024177349774;0,000151371870083056;5,51133840092254e-05;9,54207028151453e-06;3,25129457994846e-06
1500;0,106333137304075;0,0514335378045278;0,0229946882014363;0,00725452369132743;0,00284556054291501;0,00102042715177798;0,000175389562430608;5,97006000937797e-05;0,0668821143479665;0,0285666857884042;0,0118770436605198;0,00358751949102584;0,00138941837182368;0,000495598059010483;8,49711673087754e-05;2,89133477406427e-05;0,118455755753658;0,0663108042362502;0,0326242261817197;0,0109629851191912;0,00438468026520758;0,00158550071134203;0,000273581037355744;9,31739717104709e-05;0,00374589990138154;0,00209693174864093;0,00103166861634733;0,000346680029311766;0,000138655764496471;5,01379347965798e-05;8,65139202675759e-06;2,94641969249183e-06
2000;0,100704425809467;0,0483569214808353;0,0214999649954671;0,00675595580766202;0,00264660147308279;0,000948552221326102;0,000162992984324036;5,54789371572774e-05;0,0610722398799732;0,0259924520467566;0,010790059649924;0,00325669001719137;0,00126103413699764;0,000449766892012914;7,7110402511198e-05;2,62384099074286e-05;0,113929005289392;0,062650801350833;0,030368170586018;0,0100897996343694;0,00402051853545993;0,00145148088827072;0,000250265151814611;8,5224294737323e-05;0,0036027514827185;0,00198119229503386;0,000960325874243472;0,000319067479793413;0,000127139959469778;4,58998558713984e-05;7,91407898701992e-06;2,69502883351442e-06
