"distance";"mean mortality class 1";"mean mortality class 2";"mean mortality class 3";"mean mortality class 4";"mean mortality class 5";"mean mortality class 6";"mean mortality class 7";"mean mortality class 8";"median mortality class 1";"median mortality class 2";"median mortality class 3";"median mortality class 4";"median mortality class 5";"median mortality class 6";"median mortality class 7";"median mortality class 8";"SD mortality class 1";"SD mortality class 2";"SD mortality class 3";"SD mortality class 4";"SD mortality class 5";"SD mortality class 6";"SD mortality class 7";"SD mortality class 8";"SDERR mortality class 1";"SDERR mortality class 2";"SDERR mortality class 3";"SDERR mortality class 4";"SDERR mortality class 5";"SDERR mortality class 6";"SDERR mortality class 7";"SDERR mortality class 8"
300;0,590341627137702;0,36502356989467;0,16492565414951;0,0323073198994244;0,00621833439622435;0,000793874033996656;2,00203178793115e-05;2,0924031802213e-06;0,7033614681205;0,239425738541666;0,0446125733353493;0,00370418545877682;0,000506642298965132;5,83448586212731e-05;1,44875290505885e-06;1,51359413724794e-07;0,378463872418759;0,349853592404083;0,241125557859572;0,0882132012801008;0,0259291700331731;0,00381306790453537;9,82162216162697e-05;1,02700996728213e-05;0,0119680784893066;0,0110633419958909;0,00762505964914964;0,00278954635739999;0,000819952351426108;0,000120579794512173;3,10586963483276e-06;3,24769067630653e-07
400;0,571560375131396;0,34763290747251;0,152025265590611;0,0281709894921696;0,00494695353057631;0,000603607873274983;1,51127051163254e-05;1,57921679340034e-06;0,661288529460518;0,209194038695428;0,037913640307412;0,00312301788653808;0,000427003640059403;4,91716516576868e-05;1,2209679089159e-06;1,27561411017441e-07;0,381774890264875;0,344757458321616;0,228956450441884;0,0761104880924828;0,0175861033329699;0,00231134855989707;5,85199982768195e-05;6,11671829699125e-06;0,0120727820669785;0,0109021880862688;0,00724023868383818;0,0024068249619937;0,000556121416992634;7,30912591582486e-05;1,85056483223878e-06;1,93427616241186e-07
500;0,531218511393332;0,309307013807996;0,136891150370791;0,0263787657538657;0,00493447023483057;0,000631078299786865;1,59552488331701e-05;1,66762953223637e-06;0,569789101891155;0,158635293159408;0,0275972299048436;0,00225859534876232;0,00030864205257794;3,55389537868566e-05;8,82449411571118e-07;9,21944516285577e-08;0,380784214381237;0,335543711888244;0,228752048739454;0,0771561200535061;0,0226028722771035;0,0035003855558902;9,16323066028579e-05;9,58494655767308e-06;0,0120414541448255;0,0106108238411417;0,00723377493446522;0,00243989074790472;0,000714765580575235;0,000110691910453676;2,89766796119917e-06;3,03102623732374e-07
600;0,530627887319686;0,295876590494843;0,118247967589154;0,0209876702895705;0,0040483314195073;0,000534663601902649;1,3601955401264e-05;1,42193293390441e-06;0,565637303655151;0,155481824703529;0,0272674986267498;0,00223326778307526;0,000305206684499765;3,51437988883874e-05;8,72638830862194e-07;9,11694882643754e-08;0,372199571209644;0,318520996910501;0,199197757373138;0,0698502410387415;0,0230637902291459;0,0039279948299463;0,000104452648752017;1,09315160647604e-05;0,0117699838916051;0,0100725183282464;0,00629918618096715;0,00220885856794189;0,000729341086004379;0,000124214102999961;3,30308277693918e-06;3,45684890433635e-07
700;0,487090506403431;0,269907371463069;0,106256448031042;0,0183767948915567;0,00311497463363822;0,000374621833000478;9,35763665942196e-06;9,77777834795634e-07;0,466042121717225;0,112205595637839;0,018797737361388;0,0015274723683523;0,000208606182671239;2,40181700177089e-05;5,96376365652463e-07;6,23067767935304e-08;0,381726993951343;0,313658750421275;0,190708131494911;0,0603902006087271;0,0126918651577596;0,00159658589555387;4,01307345884895e-05;4,19384792252781e-06;0,0120712674525556;0,00991876059373526;0,00603072063838811;0,00190970582278064;0,000401352016542527;5,04884791004993e-05;1,26904525475327e-06;1,32621115955532e-07
800;0,457973637992765;0,245472028499657;0,0918263980649134;0,0141496213615924;0,00247330759896101;0,000304362425530143;7,63530138429369e-06;7,97889605170854e-07;0,402849593057643;0,0904444901024976;0,0149012831034002;0,00120677511343603;0,000164767291502055;1,89700496127099e-05;4,7102834013768e-07;4,92109619720793e-08;0,380433227788106;0,301710095141132;0,169504845489924;0,0518808043600792;0,0138079764039101;0,00189748378594494;4,84333518126685e-05;5,06325200055948e-06;0,0120303549742007;0,00954091093712078;0,00536021386183079;0,00164061508619445;0,000436646553142171;6,00037058682541e-05;1,53159706444277e-06;1,60114086891721e-07
900;0,455185249241824;0,236567295346163;0,0898493048037269;0,0146898890752273;0,00240385128602575;0,000286726214393556;7,15286694869044e-06;7,47380315779533e-07;0,396643089636743;0,0870666704110078;0,0143209309989006;0,00115892533053364;0,000158207766446677;1,82144687153885e-05;4,52266029626891e-07;4,72507558635371e-08;0,37053088069893;0,294252670700991;0,176203923168037;0,0503664080500102;0,010040255003305;0,00124696278883488;3,12754881980656e-05;3,26828037838218e-06;0,0117172152643674;0,00930508647002628;0,0055720572986831;0,00159272566999472;0,000317500740993453;3,94324257019382e-05;9,89017776396025e-07;1,03352100277246e-07
1000;0,47353499486321;0,249142215331023;0,0947834027751936;0,0161113219962421;0,00282043583051477;0,000345437156580845;8,6552220056817e-06;9,044429071427e-07;0,463901229569232;0,110008423451574;0,0184877827616258;0,00150339382800458;0,000205329393051123;2,36410792548159e-05;5,87013709807404e-07;6,13286091633025e-08;0,373576825068452;0,298100073828876;0,180014291218474;0,0575533632545601;0,0138892081762159;0,00185865308480422;4,71856885360184e-05;4,93216825298013e-06;0,011813536482706;0,00942675203963601;0,00569255171631224;0,00181999714887451;0,000439215327330757;5,87757712807942e-05;1,49214248737114e-06;1,55968854825908e-07
1200;0,406931500055827;0,19994636350658;0,068407146762669;0,0103160714734016;0,0017722153591156;0,000216300291772434;5,41641130251364e-06;5,66000738237593e-07;0,320863166356725;0,065577354240772;0,0105814658432774;0,000853874431142986;0,000116551576744645;1,34183389491893e-05;3,33177135658502e-07;3,48088726453977e-08;0,365833658574489;0,27024880802664;0,142465440412672;0,0443667617577069;0,0108669142821629;0,00145584671983068;3,69542605194774e-05;3,86295502816519e-06;0,0115686760584777;0,00854601768309778;0,00450515279563041;0,00140300019560409;0,000343642002694483;4,60379155874998e-05;1,16859632488786e-06;1,22157363878019e-07
1500;0,384095484569702;0,187331189929853;0,0668728935408165;0,00972653986600875;0,0015047916744196;0,000177209178802041;4,41347653170338e-06;4,61132620301563e-07;0,274520787070921;0,053692467950586;0,00857872436617702;0,000690850084264588;9,42838390892431e-05;1,08544537926747e-05;2,69515130713049e-07;2,8157746273516e-08;0,359709479417721;0,268442223403233;0,147803781503199;0,0354721959084144;0,00634033087919682;0,000768062342459013;1,92030628401259e-05;2,0065689021784e-06;0,0113750125091346;0,00848888846113973;0,00467396596335975;0,00112172932678295;0,000200498866973598;2,42882638717473e-05;6,07254166261397e-07;6,34532801294735e-08
2000;0,367987178796282;0,176529707585073;0,0609136593483658;0,00840492064385038;0,00127582820840404;0,000149780942338612;3,72910265141846e-06;3,89624135110567e-07;0,233110736354964;0,0438690918657827;0,00696911059052152;0,000560504578121651;7,6488100824973e-05;8,80560455471247e-06;2,18642038835038e-07;2,28427503023987e-08;0,359572740381139;0,259700718597309;0,138524534298977;0,0305130242282248;0,00540937535881066;0,000657122138240282;1,64441275293744e-05;1,71831716293945e-06;0,011370688441128;0,00821245780749945;0,00438053040198882;0,000964906548610919;0,000171059468526323;2,07800265775932e-05;5,20008971271004e-07;5,43379597744734e-08
